date,high,open,low,close,quantity,amount,ma7,ma20,ma60,ma120,ma453
2022-11-10,18199.0,15922.68,15754.26,17601.15,608448.36432,10323294543.8804,19430.827142857142,19931.502,19629.462833333335,20800.59333333333,37001.63719646799
2022-11-11,17695.0,17602.45,16361.6,17070.31,393552.86492,6725273822.83781,18848.225714285712,19824.8,19540.70566666667,20771.272249999998,36935.625033112585
2022-11-12,17119.1,17069.98,16631.39,16812.08,167819.96035,2827930561.00638,18207.184285714287,19686.884,19484.680833333332,20737.789249999998,36871.4104415011
2022-11-13,16954.28,16813.16,16229.0,16329.85,184960.78846,3074280132.05352,17553.50857142857,19536.8905,19419.733166666665,20697.24133333333,36808.792119205296
2022-11-14,17190.0,16331.78,15815.21,16619.46,380210.7775,6273920325.33683,16986.12714285714,19363.86,19368.359500000002,20662.418833333337,36746.79249448123
2022-11-15,17134.69,16617.72,16527.72,16900.57,282461.84391,4758545355.78683,16750.890000000003,19170.309,19319.980666666666,20616.31875,36680.876269315675
2022-11-16,17015.92,16900.57,16378.61,16662.76,261493.40809,4362538338.56532,16856.597142857143,18988.691499999997,19262.466333333334,20560.203250000002,36608.779779249446
2022-11-17,16751.0,16661.61,16410.74,16692.56,228038.97873,3785204632.01422,16726.79857142857,18793.7275,19217.072666666663,20505.78041666667,36537.854150110375
2022-11-18,17011.0,16692.56,16546.04,16700.45,214224.18184,3588467560.37312,16673.961428571427,18588.266499999998,19169.7965,20452.015916666667,36466.02463576159
2022-11-19,16822.41,16699.43,16553.53,16700.68,104963.15558,1747627888.12955,16658.047142857144,18391.926499999998,19133.557833333332,20402.148,36393.644569536424
2022-11-20,16753.33,16700.68,16180.0,16280.23,154842.13478,2561165772.49571,16650.95857142857,18181.401,19097.20566666667,20350.72433333333,36324.34262693157
2022-11-21,16319.0,16279.5,15476.0,15781.29,324096.997753,5188798317.00415,16531.22,17946.2845,19036.866666666665,20294.071083333336,36251.071037527596
2022-11-22,16315.0,15781.29,15616.63,16226.94,239548.06623,3823612603.803,16434.987142857142,17750.0395,18985.817166666668,20251.70475,36183.48399558499
2022-11-23,16706.0,16227.96,16160.2,16603.11,264927.70408,4368042618.50026,16426.465714285714,17569.803999999996,18947.194000000003,20212.941749999998,36111.81337748344
2022-11-24,16812.63,16603.11,16458.05,16598.95,206565.92346,3431724405.65477,16413.09285714286,17342.3255,18910.386833333334,20159.99591666667,36040.51889624724
2022-11-25,16666.0,16599.55,16342.81,16522.14,182089.49533,3003553172.22947,16387.620000000003,17103.464,18865.292166666666,20098.98933333333,35969.336357615895
2022-11-26,16701.99,16521.35,16385.0,16458.57,181804.81666,3011990387.64743,16353.032857142856,16881.1135,18821.616166666667,20038.0295,35901.95370860927
2022-11-27,16600.0,16457.61,16401.0,16428.78,162025.47607,2679048565.5213,16374.254285714285,16672.996,18771.882166666666,19977.906750000002,35834.24485651214
2022-11-28,16487.04,16428.77,15995.27,16212.91,252695.40367,4096398587.35731,16435.914285714283,16556.280000000002,18715.572166666665,19918.903333333332,35762.285452538636
2022-11-29,16548.71,16212.18,16100.0,16442.53,248106.25009,4072651066.99941,16466.71285714286,16582.266,18665.904166666667,19862.02433333333,35689.8701986755
2022-11-30,17249.0,16442.91,16428.3,17163.64,303019.80719,5123595199.50528,16546.788571428573,16560.3905,18630.11566666667,19813.48975,35617.38565121413
2022-12-01,17324.0,17165.53,16855.01,16977.37,232818.18218,3972607179.86857,16600.84857142857,16555.7435,18595.4585,19764.81475,35544.6742384106
2022-12-02,17105.73,16978.0,16787.85,17092.74,202372.2062,3432385161.66026,16682.362857142856,16569.7765,18553.186166666666,19718.729416666665,35468.15295805739
2022-12-03,17188.98,17092.13,16858.74,16885.2,154542.57306,2622504252.86645,16743.31,16597.544,18495.642499999998,19665.16925,35389.1712803532
2022-12-04,17202.84,16885.2,16878.25,17105.7,178619.13387,3040020095.05118,16840.012857142858,16621.856,18444.7665,19616.431666666667,35323.48026490067
2022-12-05,17424.25,17106.65,16867.0,16966.35,233703.29225,4015334796.60372,16947.647142857142,16625.144999999997,18394.861166666666,19564.697999999997,35259.281677704195
2022-12-06,17107.01,16966.35,16906.37,17088.96,218730.76883,3717926010.34059,17039.994285714285,16646.455,18354.175666666666,19508.689333333332,35194.588123620306
2022-12-07,17142.21,17088.96,16678.83,16836.64,220657.41334,3723206794.30547,16993.28,16653.659000000003,18311.153666666665,19456.078416666667,35132.74646799117
2022-12-08,17299.0,16836.64,16733.49,17224.1,236417.97804,4009427525.03041,17028.527142857143,16679.841500000002,18274.23833333333,19399.9955,35071.047593818985
2022-12-09,17360.0,17224.1,17058.21,17128.56,238422.06465,4097973425.69735,17033.644285714287,16701.235500000003,18240.849833333334,19343.28025,35007.25801324503
2022-12-10,17227.72,17128.56,17092.0,17127.49,140573.97937,2411933258.8486,17068.257142857143,16743.5985,18208.641333333333,19282.645333333334,34945.86013245033
2022-12-11,17270.99,17127.49,17071.0,17085.05,155286.47871,2663686104.08256,17065.307142857146,16808.7865,18174.133333333335,19221.342583333335,34879.576534216336
2022-12-12,17241.89,17085.05,16871.85,17209.83,226227.49694,3844787581.48192,17100.09,16857.931,18138.045000000002,19162.21416666667,34811.33905077263
2022-12-13,18000.0,17208.93,17080.14,17774.7,284462.9139,4983896040.379,17198.05285714286,16916.5105,18114.6745,19109.5465,34745.19529801325
2022-12-14,18387.95,17775.82,17660.94,17803.15,266681.22209,4779915721.48446,17336.125714285714,16976.720500000003,18093.570499999998,19059.116583333333,34680.08088300221
2022-12-15,17854.82,17804.01,17275.51,17356.34,223701.96882,3923378677.83375,17355.017142857145,17018.4305,18061.793166666666,19009.230583333334,34611.78860927153
2022-12-16,17531.73,17356.96,16527.32,16632.12,253379.04116,4308933187.65654,17284.097142857143,17027.108,18013.164166666666,18954.57158333333,34544.217682119204
2022-12-17,16796.82,16631.5,16579.85,16776.52,144825.66684,2417851422.21313,17233.95857142857,17044.495000000003,17970.648833333333,18920.755999999998,34486.294724061816
2022-12-18,16863.26,16777.54,16663.07,16738.21,112619.31646,1884666030.09924,17184.41,17070.760000000002,17930.88616666667,18884.073833333336,34433.32304635762
2022-12-19,16815.99,16739.0,16256.3,16438.88,179094.28305,2981094033.01381,17074.274285714284,17070.577500000003,17887.50216666667,18841.767750000003,34373.489205298014
2022-12-20,17061.27,16438.88,16397.2,16895.56,248808.92324,4176995653.54571,16948.682857142856,17057.1735,17849.68866666667,18804.23216666667,34311.745938189844
2022-12-21,16925.0,16896.15,16723.0,16824.67,156810.96362,2638528723.73604,16808.9,17049.538500000002,17810.02733333333,18765.028416666668,34254.3819205298
2022-12-22,16868.52,16824.68,16559.85,16821.43,176044.27235,2949612072.0493,16732.484285714287,17035.973,17764.211166666664,18727.139666666666,34197.31964679912
2022-12-23,16955.14,16821.9,16731.13,16778.5,161612.00947,2720021933.97893,16753.395714285714,17030.638,17721.690833333334,18687.30183333333,34139.08035320089
2022-12-24,16869.99,16778.52,16776.62,16836.12,100224.29096,1686757294.99263,16761.91,17017.159,17667.625,18658.927416666666,34083.20567328918
2022-12-25,16857.96,16835.73,16721.0,16832.11,125441.07202,2108857873.19167,16775.324285714287,17010.447,17601.967,18632.215,34029.79633554084
2022-12-26,16944.52,16832.11,16791.0,16919.39,124564.00656,2099037538.63179,16843.96857142857,17001.9685,17545.705,18610.2465,33975.48090507726
2022-12-27,16972.83,16919.39,16592.37,16706.36,173749.58616,2918379509.53141,16816.94,16995.4545,17480.947,18580.418416666667,33915.61834437086
2022-12-28,16785.19,16706.06,16465.33,16547.31,193037.56577,3210894236.81239,16777.317142857144,16961.614999999998,17409.907666666666,18553.2155,33845.873752759384
2022-12-29,16664.41,16547.32,16488.91,16633.47,160998.47158,2671665748.08162,16750.465714285714,16936.860500000003,17343.340833333335,18524.74425,33777.43792494482
2022-12-30,16677.35,16633.47,16333.0,16607.48,164916.31174,2726831056.72503,16726.034285714286,16910.86,17278.619833333334,18495.37775,33707.6972406181
2022-12-31,16644.09,16607.48,16470.0,16542.4,114490.42864,1897047504.9189,16684.074285714287,16883.7275,17212.932833333336,18466.965583333335,33635.55035320088
2023-01-01,16628.0,16541.77,16499.01,16616.75,96925.41374,1604793789.67721,16653.308571428573,16854.073500000002,17154.014666666666,18440.172666666665,33558.607218543046
2023-01-02,16799.23,16617.17,16548.7,16672.87,121888.57191,2034683215.26788,16618.091428571428,16798.982,17095.098833333333,18412.444083333332,33473.304503311265
2023-01-03,16778.4,16672.78,16605.28,16675.18,159541.53733,2662765916.32567,16613.637142857144,16742.5835,17020.543166666666,18386.43025,33391.38388520971
2023-01-04,16991.87,16675.65,16652.66,16850.36,220362.18862,3709833209.84536,16656.93,16717.2845,16946.393,18370.2615,33309.48306843267
2023-01-05,16879.82,16850.36,16753.0,16831.85,163473.56641,2751080253.81773,16685.27,16727.271,16878.4975,18349.75325,33225.33766004415
2023-01-06,17041.0,16831.85,16679.0,16950.65,207401.28415,3490305009.68812,16734.294285714288,16735.9775,16817.82283333333,18330.010583333333,33142.09626931567
2023-01-07,16981.91,16950.31,16908.0,16943.57,104526.5688,1770201710.20897,16791.604285714286,16746.245499999997,16791.09516666667,18293.206083333334,33052.63097130243
2023-01-08,17176.99,16943.83,16911.0,17127.83,135155.89695,2291925699.95855,16864.615714285716,16780.693000000003,16811.17883333333,18255.53516666667,32966.82721854305
2023-01-09,17398.8,17127.83,17104.66,17178.26,266211.52723,4590284350.54617,16936.81428571429,16794.828,16804.130666666668,18216.79675,32878.110353200886
2023-01-10,17499.0,17179.04,17146.34,17440.66,221382.42581,3829247653.73111,17046.16857142857,16825.6275,16810.30316666667,18175.504416666667,32790.01481236203
2023-01-11,18000.0,17440.64,17315.6,17943.26,262221.60653,4586965947.26355,17202.29714285714,16881.719,16829.156166666668,18156.918500000003,32693.482450331125
2023-01-12,19117.04,17943.26,17892.05,18846.62,454568.32178,8348431207.84601,17490.12142857143,16985.125,16871.102333333332,18145.41775,32600.703311258283
2023-01-13,20000.0,18846.62,18714.12,19930.01,368615.87823,7061633461.44473,17915.744285714285,17139.8195,16926.278166666667,18147.318833333335,32508.87479028698
2023-01-14,21258.0,19930.01,19888.05,20954.92,393913.74951,8183071567.04619,18488.794285714284,17345.96,16993.850666666665,18156.915666666664,32418.24582781457
2023-01-15,21050.74,20952.76,20551.01,20871.5,178542.22549,3710526606.13896,19023.604285714282,17543.5655,17063.996333333333,18163.231333333333,32322.420022075057
2023-01-16,21474.05,20872.99,20611.48,21185.65,293078.08262,6168654053.04264,19596.088571428572,17767.530000000002,17138.881166666666,18177.976916666667,32223.488984547464
2023-01-17,21647.45,21185.65,20841.31,21134.81,275407.74409,5840585769.49009,20123.824285714283,17996.905000000002,17212.78716666667,18191.291833333333,32132.852472406183
2023-01-18,21650.0,21132.29,20407.15,20677.47,350916.01949,7399719195.24673,20514.425714285713,18199.105,17279.067,18206.312416666668,32044.528520971304
2023-01-19,21192.0,20677.47,20659.19,21071.59,251385.84925,5243024330.0112,20832.278571428575,18422.3105,17358.923,18228.064333333336,31955.753333333334
2023-01-20,22755.93,21071.59,20861.28,22667.21,338079.13659,7256172889.71053,21223.307142857142,18728.551,17473.68833333333,18255.2775,31871.459713024287
2023-01-21,23371.8,22666.0,22422.0,22783.55,346445.48432,7938935168.53201,21484.54,19036.891,17582.96516666667,18284.39116666667,31782.507770419426
2023-01-22,23078.71,22783.35,22292.37,22707.88,253577.75286,5775552321.54412,21746.88,19338.641499999998,17684.711333333336,18315.952666666668,31699.4593598234
2023-01-23,23180.0,22706.02,22500.0,22916.45,293588.37938,6704191295.97568,21994.137142857147,19650.704999999998,17790.003,18350.194916666664,31621.099558498896
2023-01-24,23162.2,22917.81,22462.93,22632.89,293158.78254,6721432962.57384,22208.148571428574,19939.8315,17891.848833333337,18378.570499999998,31537.34017660044
2023-01-25,23816.73,22631.94,22300.0,23060.94,346042.83223,7875590359.11584,22548.644285714287,20251.286,18001.888333333332,18411.75225,31450.8219205298
2023-01-26,23282.47,23060.42,22850.01,23009.65,288924.43581,6664592468.33793,22825.51,20554.236,18111.569499999998,18441.72583333333,31365.061346578368
2023-01-27,23500.0,23009.65,22534.88,23074.16,280833.86315,6461707755.05392,22883.645714285714,20860.7655,18225.92366666667,18470.747916666667,31280.67803532009
2023-01-28,23189.0,23074.16,22878.46,23022.6,148115.71085,3408985411.31659,22917.795714285716,21155.503999999997,18335.5915,18500.747833333335,31197.038940397353
2023-01-29,23960.54,23021.4,22967.76,23742.3,295688.79204,6941922954.13641,23065.57,21483.706,18445.235833333332,18537.67575,31109.891721854307
2023-01-30,23800.51,23743.37,22500.0,22826.15,302405.90121,7020727239.05965,23052.670000000002,21752.980499999998,18542.7155,18569.087,31021.436247240617
2023-01-31,23320.0,22827.38,22714.77,23125.13,264649.34909,6083858924.53848,23122.989999999998,22012.074,18643.255333333334,18598.22075,30936.95527593819
2023-02-01,23812.66,23125.13,22760.23,23732.66,310790.42271,7212542002.3251,23218.95,22256.376,18757.379666666668,18626.51108333333,30854.826225165565
2023-02-02,24255.0,23731.41,23363.27,23488.94,364177.20751,8673696845.80511,23287.420000000002,22434.322500000002,18863.767,18654.266750000003,30770.981479028695
2023-02-03,23715.7,23489.33,23204.62,23431.9,332571.02904,7806490899.91418,23338.52571428571,22558.1715,18971.526166666667,18683.19366666667,30683.03072847682
2023-02-04,23587.78,23431.9,23253.96,23326.84,166126.47295,3886777607.79605,23381.98857142857,22680.9385,19075.490833333337,18714.833250000003,30585.461214128034
2023-02-05,23433.33,23327.66,22743.0,22932.91,209251.33917,4842463016.83393,23266.36142857143,22768.301499999998,19177.095333333335,18744.124499999998,30488.298410596024
2023-02-06,23158.25,22932.91,22628.13,22762.52,265371.6069,6076050768.11704,23257.271428571432,22849.686999999998,19269.402333333335,18771.820333333333,30395.31847682119
2023-02-07,23350.25,22762.52,22745.78,23240.46,308006.72482,7085929136.45685,23273.747142857144,22977.836499999998,19371.267333333333,18806.058583333335,30303.63238410596
2023-02-08,23452.0,23242.42,22665.85,22963.0,280056.30717,6457585647.82066,23163.795714285716,23072.407,19468.525833333333,18838.583583333337,30212.773156732892
2023-02-09,23011.39,22961.85,21688.0,21796.35,402894.6955,9052973327.19716,22921.997142857144,23028.864,19547.0475,18860.590416666666,30118.769514348787
2023-02-10,21938.16,21797.83,21451.0,21625.19,338591.94247,7369456394.90665,22663.895714285718,22970.946,19620.636833333334,18879.340916666668,30021.873465783665
2023-02-11,21906.32,21625.19,21599.78,21862.55,177021.58433,3842000897.79758,22454.711428571427,22928.679500000002,19688.767666666667,18901.72108333333,29929.72293598234
2023-02-12,22090.0,21862.02,21630.0,21783.54,204435.65163,4469822441.4372,22290.515714285717,22872.034,19755.1075,18924.339,29845.229933774834
2023-02-13,21894.99,21782.37,21351.07,21773.97,295730.76791,6404813758.26963,22149.294285714284,22829.088,19828.734666666667,18945.26391666667,29760.084459161146
2023-02-14,22319.08,21774.63,21532.77,22199.84,361958.40109,7938385476.79208,22000.634285714284,22786.033,19921.530000000002,18967.347083333334,29683.50216335541
2023-02-15,24380.0,22199.84,22047.28,24324.05,375669.16111,8604133693.66317,22195.07,22851.753,20047.32216666667,19008.9855,29609.046997792495
2023-02-16,25250.0,24322.87,23505.25,23517.72,450080.68366,11074988148.779,22440.98,22873.931,20160.314,19045.600083333335,29529.15783664459
2023-02-17,25021.11,23517.72,23339.37,24569.97,496813.21376,11968532252.0573,22861.662857142856,22951.2995,20295.832166666667,19091.667166666666,29453.987748344374
2023-02-18,24877.0,24568.24,24430.0,24631.95,216917.25213,5339920389.51613,23257.29142857143,22995.782,20424.771999999997,19137.230333333333,29384.196953642382
2023-02-19,25192.0,24632.05,24192.57,24271.76,300395.99542,7408745406.62434,23612.75142857143,23068.0625,20548.890166666664,19179.458749999998,29310.754326710816
2023-02-20,25121.23,24272.51,23840.83,24842.2,346938.56997,8561226688.07291,24051.07,23153.916,20682.56966666667,19223.39041666667,29239.460529801327
2023-02-21,25250.0,24843.89,24148.34,24452.16,376000.82868,9280992344.42887,24372.829999999998,23189.890999999996,20810.464,19266.077416666667,29163.28348785872
2023-02-22,24476.05,24450.67,23574.69,24182.21,379425.75365,9101745945.99071,24352.567142857144,23224.5545,20932.898833333333,19300.261916666666,29098.064238410596
2023-02-23,24599.59,24182.21,23608.0,23940.2,398400.45437,9596083721.51295,24412.92142857143,23249.9695,21051.367000000002,19326.667,29030.115386313468
2023-02-24,24132.35,23940.2,22841.19,23185.29,343582.57453,8087524100.39044,24215.110000000004,23242.892,21155.798666666666,19350.751833333332,28954.86242825607
2023-02-25,23219.13,23184.04,22722.0,23157.07,191311.8101,4406286300.27212,24004.412857142856,23254.1,21263.310500000003,19372.12875,28878.440397350994
2023-02-26,23689.99,23157.07,23059.18,23554.85,202323.73623,4716158181.22559,23901.997142857144,23293.716500000002,21380.102833333334,19395.005250000002,28804.719183222955
2023-02-27,23897.99,23554.85,23106.77,23492.09,283706.0859,6659785788.32937,23709.124285714286,23306.298,21494.41316666667,19418.877,28730.34395143488
2023-02-28,23600.0,23492.09,23020.97,23141.57,264140.99894,6172930936.03734,23521.897142857142,23315.226499999997,21603.31466666667,19440.967249999998,28656.74843267108
2023-03-01,24000.0,23141.57,23020.03,23628.97,315287.41737,7441571085.49541,23442.86285714286,23406.857500000002,21721.424166666668,19467.178499999998,28590.584900662252
2023-03-02,23796.93,23629.76,23195.9,23465.32,239315.45219,5603770010.23955,23375.022857142856,23498.863999999998,21835.567,19494.790833333333,28533.880375275938
2023-03-03,23476.95,23465.32,21971.13,22354.34,319954.19785,7167184765.74365,23256.315714285713,23523.4535,21930.258166666667,19512.678499999998,28474.185033112582
2023-03-04,22410.0,22354.34,22157.08,22346.57,121257.38132,2706422995.68026,23140.530000000002,23551.605000000003,22024.781333333332,19522.66225,28412.164392935978
2023-03-05,22662.09,22346.57,22189.22,22430.24,154841.75786,3473011455.18795,22979.87142857143,23584.4185,22117.779333333332,19532.086166666664,28350.003885209713
2023-03-06,22602.19,22430.24,22258.0,22410.0,203751.82957,4569102169.18569,22825.287142857145,23594.9265,22210.748499999998,19544.623,28288.058653421635
2023-03-07,22557.91,22409.41,21927.0,22197.96,292519.80912,6517594938.24605,22690.485714285714,23488.622,22298.203666666665,19558.01325,28232.103620309048
2023-03-08,22287.0,22198.56,21580.0,21705.44,301460.57272,6641171704.24242,22415.695714285714,23398.008,22377.568166666668,19584.33166666667,28175.95549668874
2023-03-09,21834.99,21704.37,20042.72,20362.22,443658.28584,9403028764.70777,21972.395714285714,23187.620499999997,22431.474666666665,19621.32675,28111.876534216335
2023-03-10,20367.78,20362.21,19549.09,20150.69,618456.4671,12344992788.9125,21657.588571428572,22963.557500000003,22481.015166666664,19642.572916666668,28045.865033112583
2023-03-11,20686.51,20150.69,19765.03,20455.73,427831.82133,8651590672.46852,21387.46857142857,22772.756,22531.266333333333,19670.78475,27987.924591611478
2023-03-12,22150.0,20455.73,20270.6,21997.11,430944.94288,8982418413.80114,21325.592857142856,22630.501500000002,22598.8305,19713.993333333336,27929.76527593819
2023-03-13,24500.0,21998.05,21813.88,24113.48,687889.31259,15824996078.6056,21568.947142857145,22613.567499999997,22686.611500000003,19778.856916666668,27875.12620309051
2023-03-14,26386.87,24112.27,23976.42,24670.41,699360.93423,17465307097.8841,21922.15428571429,22637.9775,22765.618166666667,19845.948166666665,27824.437527593822
2023-03-15,25196.97,24670.41,23896.95,24285.66,581450.72984,14291005743.8979,22290.757142857143,22655.250500000002,22821.130499999996,19907.490583333336,27776.213377483444
2023-03-16,25167.4,24285.66,24123.0,24998.78,439421.32998,10847330151.941,22953.122857142855,22745.925,22889.918499999996,19976.957416666664,27728.01094922737
2023-03-17,27756.84,24998.78,24890.0,27395.13,624460.68091,16476681071.2434,23988.042857142857,22957.828,22993.409833333335,20066.145500000002,27685.436777041945
2023-03-18,27724.85,27395.13,26578.0,26907.49,371238.97174,10135945069.6426,24909.722857142857,23125.46,23089.621166666668,20151.204166666666,27641.27194260486
2023-03-19,28390.1,26907.49,26827.22,27972.87,372066.99054,10264707987.5942,25763.402857142857,23349.499,23211.211166666664,20245.13908333333,27595.097527593818
2023-03-20,28472.0,27972.87,27124.47,27717.01,477378.23373,13300424536.5149,26278.192857142854,23578.271,23321.968166666666,20340.44558333333,27549.02434878587
2023-03-21,28438.55,27717.01,27303.1,28105.47,420929.7422,11760492716.3376,26768.91571428571,23802.095999999998,23412.60583333333,20443.147083333333,27498.84037527594
2023-03-22,28868.05,28107.81,26601.8,27250.97,224113.41296,6272099822.44962,27192.531428571434,23991.3785,23487.06283333333,20535.014,27446.81161147903
2023-03-23,28750.0,27250.97,27105.0,28295.41,128649.60818,3591123573.11496,27663.478571428568,24288.432,23580.188333333335,20632.449833333332,27398.016357615896
2023-03-24,28374.3,28295.42,27000.0,27454.47,86242.06544,2403443392.0273,27671.955714285716,24543.826999999997,23655.822,20722.9125,27346.535077262695
2023-03-25,27787.33,27454.46,27156.09,27462.95,50844.08102,1397227639.21414,27751.307142857142,24795.4625,23736.322999999997,20814.085916666667,27295.235982339953
2023-03-26,28194.4,27462.96,27417.76,27968.05,49671.70353,1380973402.99612,27750.61857142857,25073.364999999998,23818.108166666665,20909.99825,27252.022538631347
2023-03-27,28023.86,27968.05,26508.14,27124.91,88039.46898,2407130888.0346,27666.032857142858,25319.7125,23886.695833333335,20999.132666666665,27209.329933774836
2023-03-28,27520.0,27124.9,26631.78,27261.07,78602.44341,2124533606.76556,27545.40428571429,25597.494,23956.477666666666,21091.200666666668,27165.48931567329
2023-03-29,28650.0,27261.06,27240.1,28348.6,89486.16008,2519887866.21116,27702.20857142857,25996.813000000002,24045.244333333336,21190.41791666667,27126.044878587196
2023-03-30,29184.68,28348.6,27686.0,28028.53,98865.43256,2808471938.64244,27664.08285714286,26390.704999999998,24116.6815,21280.958666666666,27082.569999999996
2023-03-31,28656.69,28028.53,27511.71,28465.36,78198.12139,2203253311.77735,27808.495714285713,26791.1865,24210.668333333335,21376.691916666667,27041.022935982342
2023-04-01,28819.71,28465.36,28220.27,28452.73,30238.44753,860804237.452269,27949.89285714286,27113.9675,24299.461666666666,21471.3585,27001.30247240618
2023-04-02,28530.0,28452.74,27856.43,28171.87,37365.65692,1053600933.06768,27979.010000000002,27316.887,24373.448500000002,21565.414083333333,26962.31761589404
2023-04-03,28500.99,28171.87,27200.24,27800.0,79180.01405,2214361048.78237,28075.45142857143,27473.366500000004,24445.2995,21654.533249999997,26927.767660044152
2023-04-04,28444.44,27800.0,27662.79,28165.47,49722.55691,1397141464.87504,28204.65142857143,27667.357,24524.192333333332,21747.85925,26894.838653421633
2023-04-05,28775.0,28165.47,27805.1,28170.01,60737.64732,1721098539.06606,28179.13857142857,27825.9185,24604.91183333333,21840.201333333334,26865.265871964682
2023-04-06,28182.05,28170.01,27711.0,28033.82,40118.94963,1122713087.55618,28179.894285714283,27857.852999999996,24689.927,21933.511166666667,26835.14242825607
2023-04-07,28100.0,28033.83,27766.94,27906.33,24762.09387,691323748.928641,28100.032857142858,27907.794999999995,24775.657166666664,22022.529749999998,26804.329426048564
2023-04-08,28154.99,27906.34,27859.02,27938.38,19479.96735,545324518.686076,28026.554285714286,27906.070499999994,24853.955833333333,22112.611583333335,26773.680176600443
2023-04-09,28530.0,27938.38,27800.0,28323.76,32531.16101,913915923.695196,28048.252857142856,27936.407999999996,24943.301833333335,22205.913833333336,26741.879889624724
2023-04-10,29770.0,28323.76,28170.0,29637.34,67754.0622,1955300943.17083,28310.73,28013.001500000002,25073.984999999997,22310.516249999997,26710.38911699779
2023-04-11,30550.0,29637.35,29590.0,30200.42,67990.07621,2046078278.08212,28601.437142857143,28160.474,25216.9055,22418.771166666666,26683.105033112584
2023-04-12,30486.0,30200.43,29637.4,29888.07,62049.48451,1863497606.14153,28846.874285714286,28240.107,25350.664166666666,22519.715916666668,26654.02801324503
2023-04-13,30595.0,29888.07,29854.59,30373.84,51934.11731,1571091101.12997,29181.16285714286,28386.0755,25493.835833333334,22624.471666666668,26625.96962472406
2023-04-14,31000.0,30373.84,29966.0,30466.93,75984.19452,2323267494.38023,29546.962857142855,28536.274500000007,25638.7185,22733.726583333333,26598.144613686534
2023-04-15,30595.6,30466.93,30202.0,30295.09,25429.81247,772211097.614016,29883.635714285712,28652.626500000002,25773.639333333336,22847.58466666667,26571.860883002206
2023-04-16,30549.99,30295.1,30120.0,30304.65,26431.99322,801322926.152565,30166.620000000003,28811.6135,25873.316,22960.319083333332,26545.266026490066
2023-04-17,30316.06,30304.66,29240.65,29430.27,56441.81127,1675287761.43304,30137.03857142857,28920.0735,25971.8585,23066.086249999997,26518.268807947017
2023-04-18,30485.0,29430.27,29096.78,30380.01,62004.89434,1861001491.9787,30162.694285714282,29021.644,26068.6925,23182.262333333332,26495.529514348786
2023-04-19,30413.53,30380.01,28520.0,28797.1,86575.48656,2541283888.30345,30006.841428571428,29060.072500000002,26138.11166666667,23281.441833333334,26478.646048565122
2023-04-20,29088.3,28797.1,28010.0,28243.65,76879.09372,2198854031.42475,29702.528571428575,29048.987,26204.309833333336,23376.6,26463.57370860927
2023-04-21,28374.02,28243.65,27125.0,27262.84,77684.7679,2164667611.93546,29244.80142857143,28989.492500000004,26244.653833333334,23463.61175,26443.746534216338
2023-04-22,27882.72,27262.84,27140.35,27816.85,36023.69686,989379475.321823,28890.76714285714,28971.741499999996,26300.732,23555.598,26424.22445916115
2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.09581,959389698.757255,28503.045714285712,28961.271500000003,26357.538500000002,23645.218666666668,26403.545165562915
2023-04-24,28000.0,27590.59,26942.82,27510.93,53111.56874,1458406515.64042,28228.854285714282,28928.5445,26417.050666666666,23734.208833333334,26383.018874172187
2023-04-25,28399.99,27510.93,27192.0,28300.79,52325.14637,1446329375.24273,27931.822857142855,28935.083499999997,26502.309,23829.05383333333,26363.461898454745
2023-04-26,30036.0,28300.8,27235.0,28410.0,129114.4254,3716462031.37902,27876.522857142856,28953.892499999998,26589.85783333333,23926.584166666667,26342.917615894043
2023-04-27,29890.0,28415.29,28378.86,29476.23,95418.51059,2784496742.96487,28052.605714285717,29032.3875,26688.547499999997,24034.325166666666,26323.733046357618
2023-04-28,29599.54,29472.77,28891.0,29323.74,54276.30652,1590042970.89647,28347.019999999997,29101.655500000004,26785.741666666665,24140.077416666667,26304.84116997792
2023-04-29,29448.88,29311.69,29031.0,29231.13,20463.17437,599360035.51598,28549.06,29147.023999999998,26887.234333333334,24245.2745,26284.453156732896
2023-04-30,29969.39,29230.45,29079.59,29226.06,39751.43101,1172122933.47351,28782.697142857145,29126.46,26980.519166666665,24350.971666666668,26263.55132450331
2023-05-01,29337.34,29233.2,27666.95,28077.79,64411.96789,1827612224.52536,28863.677142857145,29020.328500000003,27057.393666666663,24446.480333333333,26244.084282560707
2023-05-02,28879.88,28068.26,27872.0,28669.59,50821.83094,1441656758.29852,28916.36285714286,28959.404499999997,27162.647833333336,24546.452999999998,26225.00697571744
2023-05-03,29266.66,28669.85,28113.69,29022.14,64612.86965,1845876398.12893,29003.81142857143,28891.8195,27273.907333333333,24649.34433333333,26197.298123620312
2023-05-04,29379.83,29026.16,28663.64,28838.17,42574.99321,1233802241.93418,28912.66,28810.381499999996,27380.706166666667,24749.242749999998,26169.60624724062
2023-05-05,29677.0,28838.16,28800.0,29505.89,58412.56585,1709690489.08031,28938.68142857143,28770.921499999997,27498.971,24854.85975,26141.184657836642
2023-05-06,29820.0,29505.6,28300.0,28848.19,49249.2581,1429517128.59178,28883.975714285712,28698.0985,27609.808166666666,24954.005916666665,26108.09017660044
2023-05-07,29138.29,28848.19,28395.23,28400.01,29975.68741,865050763.411602,28765.96857142857,28646.585500000005,27721.38433333333,25049.47625,26073.558211920532
